host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"statuspage.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","statuspage.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"supabase.io","","security@supabase.io","supabase.io/.well-known/security.txt","","","","",""
"talentdesk.io","","sre+security@talentdesk.io","talentdesk.io/.well-known/security.txt","","","","",""
"theabbie.github.io","","","theabbie.github.io/security.txt","","","","",""
"transcend.io","","security+txt@transcend.io","transcend.io/.well-known/security.txt","","https://transcend.io/careers/","","","en"
"trezor.io","","security@trezor.io","trezor.io/.well-known/security.txt","https://trezor.io/security/","","https://trezor.io/security/","https://trezor.io/security/","en"
"tyle.io","","support@tyle.io","tyle.io/security.txt","","","https://tyle.io/info/privacy","","ko"
"unito.io","","security@unito.io","unito.io/.well-known/security.txt","","https://unito.io/careers/","https://unito.io/vulnerabilities/","","en"
"urlscan.io","","security@urlscan.io","urlscan.io/.well-known/security.txt","","","","","en,de"
"vertx.io","","vertx-enquiries@googlegroups.com","vertx.io/.well-known/security.txt","","","","openpgp4fpr:33F0D7AE129514007CDF67DE9F9358A769793D09",""
"viappscompany.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","viappscompany.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"vikunja.io","","security@vikunja.io","vikunja.io/security.txt","","","","https://vikunja.io/contact/security.pub","de en,"
"webscraper.io","","martins@webscraper.io","webscraper.io/security.txt","","","","","en"
"wiz.io","","security@wiz.io","wiz.io/.well-known/security.txt","","https://wiz.io/careers","","https://wiz.io/.well-known/publickey.txt","en, he"
"woleet.io","","/security.txt HTTP/1.1  privacy@woleet.com privacy@woleet.comGET","woleet.io/.well-known/security.txt","","","","",""
"zxtune.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","zxtune.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
